sim_threshold,sent_name_weight,name_name_weight,avg_rouge1,avg_rouge2,avg_rougeL,avg_rouge_l2,avg_time,n_articles
0.2,0.4,1.8,0.29193216265431127,0.09361882681570804,0.17657299766779533,0.3584460147086856,0.05580169200897217,50
0.30000000000000004,0.6000000000000001,2.0,0.290274953065482,0.09170661252001407,0.17825192077483312,0.3584238892489538,0.05667418003082275,50
0.1,0.4,1.4000000000000001,0.28993551936971007,0.09438736063972712,0.1779824631262475,0.3581773553287038,0.056101012229919436,50
0.2,1.2000000000000002,1.2000000000000002,0.2917033307062606,0.09730729413427515,0.17565750589225368,0.35817382056593394,0.054023003578186034,50
0.1,0.6000000000000001,1.4000000000000001,0.2902132247658302,0.0935390268297569,0.17747833391954834,0.3579648802028501,0.056988682746887204,50
0.30000000000000004,0.8,0.6000000000000001,0.29145790503180913,0.09406387072161052,0.17485837084184644,0.35784588662565997,0.0548597240447998,50
0.4,0.4,0.6000000000000001,0.29443132611331213,0.09017394849191651,0.17317798305233942,0.357834824112884,0.056334404945373534,50
0.4,0.8,0.6000000000000001,0.29364084447663896,0.09026744693722334,0.1739217207865213,0.35780779322773426,0.058079767227172854,50
0.2,1.4000000000000001,2.0,0.29114202916557524,0.09675212979151629,0.17548542670121095,0.3577729726295821,0.05478228569030762,50
0.1,0.6000000000000001,0.6000000000000001,0.2899152751151386,0.0940834566127047,0.17702975126440826,0.3576681557603712,0.05331747055053711,50
0.2,0.2,1.4000000000000001,0.2917189940470761,0.0905157185352002,0.17682328910829187,0.35761940093636235,0.058277950286865235,50
0.2,0.2,1.2000000000000002,0.2917189940470761,0.0905157185352002,0.17682328910829187,0.35761940093636235,0.05875992298126221,50
0.4,0.8,0.2,0.29278889921386714,0.09107730455645269,0.17477104281084188,0.3576151718201527,0.05603927135467529,50
0.1,1.0,1.6,0.2912084841423279,0.09495802776238207,0.17590083053465688,0.35748396036828095,0.05432915210723877,50
0.5,0.2,0.4,0.2933864622435149,0.08754785716009772,0.17610088455193743,0.357407835144376,0.056859312057495115,50
0.30000000000000004,0.4,1.4000000000000001,0.2907061604777774,0.0900881462869817,0.17782238431989325,0.3573066776427302,0.05449752330780029,50
0.1,0.4,0.6000000000000001,0.29070791422300624,0.09265401135236186,0.17494493824003307,0.35723771180591457,0.054932866096496585,50
0.30000000000000004,1.0,1.2000000000000002,0.2932557450593134,0.09116574267152584,0.17348657990868435,0.3570562520068126,0.05689102649688721,50
0.30000000000000004,1.2000000000000002,1.8,0.2928070591599,0.0908754847516957,0.17394100188358802,0.3568920419476545,0.0585213565826416,50
0.4,1.0,0.8,0.29375656678096823,0.0919096211156727,0.17129528481276474,0.35688261404728167,0.057799582481384275,50
0.1,0.6000000000000001,1.6,0.2899058683890918,0.09192137589050184,0.17680528538900803,0.3568652036775592,0.058215703964233395,50
0.1,0.8,1.4000000000000001,0.2915914098205227,0.0920383858202305,0.17500793124150257,0.3565747845404906,0.054801921844482425,50
0.4,1.0,0.6000000000000001,0.2933150797239156,0.09225940612970966,0.17139726922954165,0.3565551999375428,0.055326199531555174,50
0.2,1.0,2.0,0.290926503019013,0.09206772329963325,0.17569494737634797,0.3564849041870692,0.05410484790802002,50
0.30000000000000004,1.0,1.4000000000000001,0.29241517459834854,0.09161069518295234,0.17372295444355734,0.356476267156148,0.05469123363494873,50
0.30000000000000004,0.4,1.2000000000000002,0.29135454592507254,0.08825833578116159,0.17607384312682128,0.35645615257890606,0.05538520812988281,50
0.1,0.4,0.8,0.2897314945069139,0.09239717384346557,0.17573900106763182,0.35632472463533627,0.05430316925048828,50
